Hospital_Name,Hospital_Address,Opening_Hour,Hospital_Phone,Latitude,Longitude,Hospital_Si,Hospital_Gu
치료해주오 중랑구동물병원,서울 중랑구 동일로 925 3층,등록된 정보가 없습니다,02-949-7577,37.61297741,127.0768573,서울,중랑구
디아크동물종합병원,서울 동작구 장승배기로27길 18,등록된 정보가 없습니다,02-816-7582,37.51168902,126.9390425,서울,동작구
오늘동물병원,서울 성동구 왕십리로 104 2층, 월~토 09:00 ~ 19:00 · 휴게시간 월~토 13:00 ~ 14:00,02-469-7975,37.54682636,127.0448864,서울,성동구
독산 온 동물병원,서울 금천구 독산로 225,등록된 정보가 없습니다,등록된 정보가 없습니다,37.46702491,126.9015211,서울,금천구
서울동물종합병원,서울 성북구 보문로 137,등록된 정보가 없습니다,02-928-5599,37.58710594,127.0181777,서울,성북구
강북우리동물의료센터,서울 도봉구 도봉로 586, 매일 10:00 ~ 19:00,02-999-7582,37.65685969,127.0400051,서울,도봉구
나음동물의료센터,서울 강서구 강서로 206 비전타워 1층 101호," 월,화,수,금 10:00 ~ 21:00 · 휴게시간 월,화,수,금,토,일 13:00 ~ 14:00",02-2690-9990,37.54452539,126.8380428,서울,강서구
25시동물의료센터,"서울 송파구 삼전로 80 1,2층",매일 00:00 ~ 24:00,02-419-1351,37.50553777,127.0894121,서울,송파구
중앙동물메디컬센터,서울 강남구 영동대로 630,등록된 정보가 없습니다,02-512-3331,37.51649689,127.0595016,서울,강남구
서교동물병원,서울 마포구 포은로 107 2층,등록된 정보가 없습니다,02-332-7984,37.55658116,126.9045555,서울,마포구
베를린동물치과센터,서울 송파구 백제고분로 506 4층, 매일 09:00 ~ 18:30 · 휴게시간 매일 13:00 ~ 14:00,02-830-1494,37.51516113,127.1155706,서울,송파구
늘푸른동물병원,서울 관악구 난곡로 223-1, 월~금 09:00 ~ 19:00 · 휴게시간 월~토 12:30 ~ 13:30,02-857-7572,37.47422029,126.9168975,서울,관악구
금나래동물병원,서울 금천구 벚꽃로 30,등록된 정보가 없습니다,등록된 정보가 없습니다,37.45822291,126.8937104,서울,금천구
우리아이동물병원,서울 동작구 상도로 262, 월~금 10:00 ~ 20:00 · 휴게시간 월~금 13:00 ~ 14:00,02-823-7500,37.50384993,126.9469028,서울,동작구
더블유동물병원,"서울 관악구 은천로 85 1,2층",등록된 정보가 없습니다,02-883-0007,37.4870602,126.9447213,서울,관악구
대치동물메디컬센터,서울 강남구 도곡로 520,매일 00:00 ~ 24:00,02-501-8275,37.49938006,127.0634552,서울,강남구
땅콩동물병원,서울 동대문구 답십리로 224-1,월요일,02-3394-7075,37.57258517,127.065289,서울,동대문구
강서YD동물의료센터,서울 강서구 화곡로 371,등록된 정보가 없습니다,02-518-7500,37.55695579,126.8522421,서울,강서구
광진필동물병원,서울 광진구 광나루로56길 66 강변상가 2층 202호,매일 00:00 ~ 24:00,02-446-8175,37.53709653,127.0953257,서울,광진구
세계로동물병원,서울 관악구 남부순환로 1497, 월~금 09:00 ~ 19:00 · 휴게시간 월~토 12:00 ~ 13:00,02-868-3931,37.48255534,126.917017,서울,관악구
24시 신도림S동물의료센터,서울 구로구 경인로 619-3 상가 201호,매일 00:00 ~ 24:00,02-6949-3575,37.50688385,126.8840367,서울,구로구
노아동물병원,서울 송파구 오금로 498,등록된 정보가 없습니다,02-401-0075,37.49299045,127.14389,서울,송파구
양지동물병원,서울 관악구 남부순환로191길 6 1층, 매일 09:00 ~ 22:00,02-874-3535,37.48535841,126.9344084,서울,관악구
래이동물의료센터,서울 강남구 남부순환로 2911-1,매일 00:00 ~ 24:00,02-556-7588,37.49270232,127.0577066,서울,강남구
굿모닝 동물병원,서울 구로구 개봉로 121,등록된 정보가 없습니다,02-2060-8673,37.49665789,126.8561728,서울,구로구
상도힐링동물병원,서울 동작구 상도로 353 1층, 매일 10:00 ~ 20:00 · 휴게시간 매일 12:30 ~ 13:30,02-812-7512,37.49727723,126.9531937,서울,동작구
씨에이치동물병원,서울 강동구 구천면로 322, 월~금 10:00 ~ 20:00 · 휴게시간 월~토 12:30 ~ 13:30,02-488-7510,37.54805346,127.1356133,서울,강동구
삼성동물병원,서울 강북구 삼양로19길 25 삼성래미안아파트 110동 상가,등록된 정보가 없습니다,02-980-2340,37.61569432,127.021139,서울,강북구
라라동물의료원,"서울 구로구 도림로 72 1,2층", 월~토 10:00 ~ 19:00 · 휴게시간 매일 13:00 ~ 14:00,02-839-7585,37.4893323,126.8916695,서울,구로구
다온동물병원,서울 광진구 면목로 142,등록된 정보가 없습니다,02-499-7582,37.56596183,127.0814428,서울,광진구
현대종합동물병원,서울 동대문구 답십리로 293,등록된 정보가 없습니다,02-2212-7596,37.57248315,127.0730327,서울,동대문구
한동물병원,서울 서초구 동산로 66, 월~금 10:00 ~ 19:00,02-577-3690,37.47189156,127.0459516,서울,서초구
연서동물종합병원,서울 은평구 연서로 162, 매일 09:00 ~ 21:00,02-358-7582,37.61320515,126.9178679,서울,은평구
동물병원.예지,서울 영등포구 신길로 29 이편한세상아델포레 상가 105동 1층 116호," 월,화,목,금,토,일 09:00 ~ 20:00 · 휴게시간 월,화,목,금,토,일 13:00 ~ 14:00",02-2135-7228,37.49451383,126.9061165,서울,영등포구
24시예스동물병원,서울 서초구 잠원로 24,등록된 정보가 없습니다,02-534-3475,37.5071157,127.0098732,서울,서초구
한성동물병원,서울 관악구 신림로 265,등록된 정보가 없습니다,02-872-7609,37.47825332,126.931842,서울,관악구
닥터윤 24시동물병원,서울 은평구 통일로 817,등록된 정보가 없습니다,02-359-2020,37.61656257,126.9231961,서울,은평구
동물사랑동물병원,서울 마포구 월드컵로 73 1층,등록된 정보가 없습니다,02-3142-0008,37.55542297,126.9103577,서울,마포구
그레이스 동물병원,서울 강남구 학동로6길 18 1층, 매일 10:00 ~ 20:00,02-3442-5554,37.51062756,127.0241599,서울,강남구
강서동물종합병원,서울 강서구 곰달래로15길 46,등록된 정보가 없습니다,등록된 정보가 없습니다,37.53222689,126.8395295,서울,강서구
한사랑동물병원,서울 용산구 신흥로 36-1,등록된 정보가 없습니다,02-749-8275,37.54170789,126.9873923,서울,용산구
메이플동물의료센터,"서울 강동구 아리수로93나길 60 골드프라자 202,203호"," 월,화,목,금 10:00 ~ 20:00",02-426-7979,37.57228621,127.1751792,서울,강동구
이든동물의료센터,"서울 영등포구 양평로 5 성원빌딩 1,2층", 월 10:00 ~ 19:00 · 휴게시간 매일 13:00 ~ 14:00,02-2635-2475,37.53209589,126.9050195,서울,영등포구
보듬동물병원,서울 도봉구 해등로 255 신원에벤에셀상가 121호, 월~금 09:30 ~ 20:00,02-6954-7544,37.65737486,127.0281918,서울,도봉구
엔젤동물병원,서울 중랑구 겸재로 187, 월~금 09:30 ~ 20:00 · 휴게시간 월~금 13:00 ~ 14:00,02-435-0166,37.58879625,127.0883436,서울,중랑구
가나동물병원,서울 도봉구 방학로 162, 월~금 09:30 ~ 19:00,02-3491-4748,37.66270567,127.0341014,서울,도봉구
원효동물병원,서울 용산구 새창로 122-2,등록된 정보가 없습니다,등록된 정보가 없습니다,37.53654508,126.960742,서울,용산구
우신동물병원,서울 은평구 연서로 72,등록된 정보가 없습니다,02-356-7547,37.60557515,126.9157414,서울,은평구
우주동물병원,서울 광진구 자양로15길 30 1층,등록된 정보가 없습니다,02-2039-9930,37.53566923,127.081912,서울,광진구
올리브동물병원,서울 종로구 자하문로 305, 매일 10:00 ~ 20:00,02-391-7502,37.59925504,126.9589784,서울,종로구
신월라온동물의료센터,서울 양천구 신월로 179 1층, 월~토 10:00 ~ 21:00 · 휴게시간 매일 13:00 ~ 14:00,02-2694-7575,37.51916268,126.8429804,서울,양천구
논현동물병원,서울 강남구 강남대로118길 47 1층,매일 09:00 ~ 24:00,02-3442-3785,37.50751186,127.0268009,서울,강남구
고덕24시동물병원,서울 강동구 동남로 877 106호,등록된 정보가 없습니다,02-6227-8275,37.5520152,127.155802,서울,강동구
비바동물병원,서울 관악구 쑥고개로 57-1 1층,등록된 정보가 없습니다,02-872-7582,37.47979316,126.9429191,서울,관악구
마리스동물의료센터,서울 강동구 올림픽로 820, 월~토 09:00 ~ 22:00,02-442-8287,37.55407039,127.129211,서울,강동구
송파동물종합병원,서울 송파구 송파대로 378,등록된 정보가 없습니다,02-424-3662,37.50155451,127.1109828,서울,송파구
닥터스종합동물병원,서울 노원구 월계로 336 상천빌딩 1층,등록된 정보가 없습니다,02-905-7588,37.62917722,127.0578269,서울,노원구
이앤박동물병원,서울 노원구 한글비석로52길 18 1층, 월~금 10:00 ~ 19:30,02-939-6898,37.66530601,127.0665618,서울,노원구
유케어종합동물병원,서울 동작구 상도로 214 성은빌딩 1층, 매일 09:00 ~ 22:00,02-3280-8275,37.5049722,126.942446,서울,동작구
보람동물병원,서울 중랑구 면목로 269 1층,등록된 정보가 없습니다,02-434-5465,37.57696667,127.0857694,서울,중랑구
메인동물병원,서울 노원구 동일로 1025 1층, 월~토 10:00 ~ 21:00 · 휴게시간 매일 13:00 ~ 14:00,02-979-8575,37.62159102,127.0739335,서울,노원구
서울은내과동물병원,서울 은평구 응암로 278 3층," 월,목,금,토,일 10:00 ~ 19:00",02-354-9990,37.59634057,126.919665,서울,은평구
광진동물의료센터,서울 광진구 광나루로 507,등록된 정보가 없습니다,02-457-4545,37.5452302,127.0859425,서울,광진구
로얄동물병원,서울 은평구 연서로 137,등록된 정보가 없습니다,02-354-0975,37.61116189,126.9168429,서울,은평구
서울동물영상종양센터,서울 중구 을지로38길 20 뉴천지관광호텔 1층, 월~토 09:00 ~ 19:00,02-6956-7502,37.56588491,127.0033401,서울,중구
퍼스동물병원,서울 용산구 신흥로 54,등록된 정보가 없습니다,02-790-7508,37.54311395,126.987819,서울,용산구
심재웅동물병원,서울 동대문구 망우로 120,등록된 정보가 없습니다,02-2244-7755,37.59111882,127.066515,서울,동대문구
디아나동물병원,서울 서초구 방배로 119 1층, 월~토 10:00 ~ 20:00,02-521-9010,37.4846431,126.9952275,서울,서초구
애니컴메디컬센터,서울 중구 다산로 83-1, 월~토 09:00 ~ 20:30,02-2232-9702,37.55208528,127.0080455,서울,중구
가온동물병원,서울 양천구 등촌로 114,등록된 정보가 없습니다,070-4135-0078,37.54014367,126.8640552,서울,양천구
펫365동물병원,서울 성동구 독서당로 328 1층,등록된 정보가 없습니다,02-2282-3653,37.54789536,127.0252833,서울,성동구
삼성동물종합병원,서울 도봉구 도봉로 499,등록된 정보가 없습니다,02-902-7582,37.65019067,127.0353118,서울,도봉구
공원옆동물병원,서울 양천구 목동서로 349 목동센트럴프라자 203호, 월~금 10:00 ~ 19:30 · 휴게시간 월~금 13:00 ~ 14:00,02-2650-8275,37.51740654,126.8653068,서울,양천구
백년동물병원,서울 서대문구 가좌로 104,등록된 정보가 없습니다,02-373-2923,37.58204605,126.9267046,서울,서대문구
행복한세상동물병원,서울 양천구 목동동로 309 지하2층,등록된 정보가 없습니다,02-2645-7582,37.52914353,126.8760086,서울,양천구
하나사랑 동물종합병원,서울 동작구 상도로 171,등록된 정보가 없습니다,02-822-7574,37.50446239,126.9379482,서울,동작구
홍익동물병원,서울 마포구 독막로 45,등록된 정보가 없습니다,02-325-2026,37.54810026,126.9183978,서울,마포구
고려동물병원,서울 관악구 시흥대로 552-1,등록된 정보가 없습니다,02-861-7582,37.48227354,126.9014537,서울,관악구
두리틀동물병원,서울 서대문구 응암로 66 2층,등록된 정보가 없습니다,02-302-3275,37.57884171,126.9108005,서울,서대문구
신사동물병원,서울 강남구 도산대로 206, 매일 09:00 ~ 22:00,02-549-4505,37.51964587,127.0290174,서울,강남구
혜민동물병원,서울 강남구 봉은사로57길 59,등록된 정보가 없습니다,02-454-8275,37.51458338,127.043739,서울,강남구
서울숲동물병원,서울 성동구 뚝섬로 386,등록된 정보가 없습니다,02-466-2475,37.53907198,127.0531805,서울,성동구
웰튼동물의료센터,"서울 중구 난계로 197 1,2,4층",매일 00:00 ~ 24:00,02-2253-2233,37.56911327,127.0232693,서울,중구
새은평동물의료센터,서울 은평구 서오릉로 80, 월~금 09:00 ~ 20:00,02-358-7566,37.60751055,126.9221382,서울,은평구
닥터멍동물병원,서울 중랑구 상봉로 17 1층, 월~금 10:00 ~ 20:00,02-439-7582,37.58747435,127.0941227,서울,중랑구
마곡나무동물병원,서울 강서구 마곡중앙1로 72 1014동 103호, 매일 10:00 ~ 22:00,02-2661-7515,37.55904001,126.8200632,서울,강서구
행복한우리아이동물병원,서울 송파구 석촌호수로 146,등록된 정보가 없습니다,02-424-7552,37.5068335,127.0931524,서울,송파구
스머프동물병원,서울 은평구 백련산로 145,월요일,02-969-7582,37.59822486,126.9250775,서울,은평구
신림종합동물병원,서울 관악구 신림로 157,등록된 정보가 없습니다,02-877-5599,37.47303465,126.9329083,서울,관악구
다솜동물병원,서울 은평구 응암로 152 1층, 월~금 09:30 ~ 19:00,02-3477-7667,37.58563908,126.9157176,서울,은평구
동물병원 움,서울 은평구 불광로 59 1층 나호, 매일 10:00 ~ 20:00 · 휴게시간 매일 13:00 ~ 14:00,02-6956-7599,37.61233381,126.9317378,서울,은평구
남산동물병원,서울 용산구 후암로 51, 월~금 09:30 ~ 19:00,02-778-7582,37.55043611,126.9769997,서울,용산구
누리봄동물병원,서울 종로구 사직로12길 2, 월~금 09:30 ~ 18:30 · 휴게시간 월~금 12:00 ~ 13:00,02-735-7530,37.57579308,126.9710698,서울,종로구
청담동물병원,서울 강남구 도산대로50길 13 3층, 월~금 10:00 ~ 18:00,등록된 정보가 없습니다,37.52161446,127.0376914,서울,강남구
송파스마일동물병원,서울 송파구 새말로5길 17, 매일 09:00 ~ 21:30,02-448-7588,37.48413186,127.1239129,서울,송파구
미래동물병원,서울 강서구 강서로 45,등록된 정보가 없습니다,02-2608-0234,37.53178689,126.8464108,서울,강서구
로잔동물의료센터,서울 관악구 관악로29길 3 수안빌딩 1층, 월~금 10:00 ~ 20:00,02-872-7588,37.48640285,126.9564269,서울,관악구
링크동물의료센터,서울 서대문구 신촌로 209,등록된 정보가 없습니다,02-393-7577,37.55719755,126.9492708,서울,서대문구
신영동물병원,서울 서대문구 통일로 489,등록된 정보가 없습니다,02-3217-1081,37.59169482,126.9409317,서울,서대문구
강남동물병원,서울 강남구 봉은사로 205 1충,등록된 정보가 없습니다,02-514-7582,37.50776593,127.034472,서울,강남구
박형우동물병원,서울 강동구 올림픽로 568 2층,등록된 정보가 없습니다,02-488-8275,37.53220269,127.1214927,서울,강동구
신사24시sky동물병원,서울 강남구 도산대로 155,등록된 정보가 없습니다,등록된 정보가 없습니다,37.51893942,127.0253821,서울,강남구
서울종합동물병원,서울 관악구 신림로 233,등록된 정보가 없습니다,02-888-8807,37.47723332,126.9352657,서울,관악구
허브동물병원,서울 금천구 독산로 70-1 1층,등록된 정보가 없습니다,02-867-7776,37.45362943,126.9063423,서울,금천구
왈츠샵동물병원,"서울 영등포구 가마산로 324 1층 1, 2호", 월~토 09:00 ~ 19:30,02-834-7582,37.49845248,126.8954873,서울,영등포구
대한동물병원,서울 강서구 화곡로 205, 월~금 10:00 ~ 19:00,02-2694-4821,37.54389655,126.8431619,서울,강서구
동물병원위드,서울 강북구 덕릉로 79, 월~금 09:30 ~ 18:30,02-904-0075,37.63479822,127.0226026,서울,강북구
우리동생동물병원 청담점,서울 강남구 학동로81길 9 라테라스 청담 1층," 월,토 10:00 ~ 18:00 · 휴게시간 월~토 13:00 ~ 14:00",02-335-3333,37.51973054,127.0505028,서울,강남구
닥터캣고양이병원,서울 송파구 백제고분로 293 2층 202호, 월~토 10:00 ~ 19:00,02-2039-2575,37.502884,127.0990656,서울,송파구
고척원동물의료센터,서울 구로구 경인로 403, 월~토 10:00 ~ 20:00,02-856-7582,37.49795843,126.8643477,서울,구로구
대현동물병원,서울 양천구 목동중앙본로 100, 월~금 09:30 ~ 19:00 · 휴게시간 월~토 13:00 ~ 14:00,02-2651-1855,37.54446378,126.8708855,서울,양천구
